"Municipality","Constituency","Party_No","Name","Name_hanja","Gender","Female_dm","Male_dm","Party","Date_of_birth","Age","Address","Occupation","Education","Career","Votes","Votes_share","Win_dm"
"경기도","고양시갑","5","심상정","沈相奵","여",1,0,"녹색정의당","1959-02-20",65,"경기도 고양시 덕양구 신원로","국회의원","서울대학교 사회교육학과 졸업","(전) 19대, 20대 대통령 후보(현) 17대, 19대, 20대, 21대 국회의원",28293,18.41,0
"경기도","고양시갑","7","김성남","金省男","남",0,1,"무소속","1965-07-06",58,"경기도 고양시 덕양구 화정로","주식회사 디에센스 대표이사","미국 하버드대학교 하버드케네디스쿨 졸업(행정학 석사, 2006.9.~2007.5.)","(전) 직능경제인단체총연합회 정책위원장(전) 범시민사회단체연합 상임공동대표",1435,0.93,0
"경기도","고양시을","1","한준호","韓俊鎬","남",0,1,"더불어민주당","1974-02-20",50,"경기도 고양시 덕양구 화신로","국회의원","가톨릭대학교 글로벌융합대학원 졸업(한류MBA석사)","(현) 제21대 국회의원(전) MBC 문화방송 아나운서",97402,61.24,1
"경기도","고양시을","2","장석환","張碩桓","남",0,1,"국민의힘","1962-03-24",62,"경기도 고양시 덕양구 오금로","대진대학교 스마트건설환경공학부 교수","서울시립대학교 대학원 토목공학과 졸업(공학박사)","(현) KBS 객원 해설위원(현) 대진대학교 스마트건설환경공학부 교수",59375,37.33,0
"경기도","고양시을","7","정일권","丁一權","남",0,1,"무소속","1970-02-12",54,"경기도 고양시 덕양구 화랑로","학원 원장","단국대학교 정치외교학과 졸업","(전) 민족통일 촉진본부 홍보실장(현) 학원 원장",2253,1.41,0
"경기도","고양시병","1","이기헌","李奇憲","남",0,1,"더불어민주당","1968-12-23",55,"경기도 고양시 일산동구 백마로","정당인","경희대학교 무역학과 졸업","(전)문재인대통령비서실 민정비서관(전)국가안보실 선임행정관",85134,54.06,1
"경기도","고양시병","2","김종혁","金鐘赫","남",0,1,"국민의힘","1962-10-19",61,"경기도 고양시 일산동구 호수로","정당인","고려대학교 정치외교학과 졸업","(전)중앙일보 편집국장(현)국민의힘 조직부총장",72332,45.93,0
"경기도","고양시정","1","김영환","金永煥","남",0,1,"더불어민주당","1971-07-07",52,"경기도 고양시 일산서구 고양대로","정당인","고려대학교 사회학과 졸업","(전)더불어민주당 정책위원회 부의장(현)더불어민주당 고양시정 지역위원장",85660,54.89,1
"경기도","고양시정","2","김용태","金容兌","남",0,1,"국민의힘","1968-03-26",56,"경기도 고양시 일산서구 중앙로","(사)한국보험대리점협회 회장","서울대학교 정치학과 졸업","(전)국회의원(18, 19, 20대)(전)국회 정무위원회 위원장",70387,45.1,0
"경기도","의왕시과천시","1","이소영","李素永","여",1,0,"더불어민주당","1985-02-10",39,"경기도 의왕시 백운중앙로","국회의원","서울대학교 대학원 석사과정 수료(법학전공)","(현)더불어민주당 국회의원(전)김앤장 법률사무소 변호사",81640,54.37,1
"경기도","의왕시과천시","2","최기식","崔基植","남",0,1,"국민의힘","1969-04-28",54,"경기도 과천시 별양로","변호사","고려대학교 법학과 졸업","(전)국민의힘 의왕과천당협위원장(현)법무법인 산지 의왕분사무소 구성원변호사",68508,45.62,0
"경기도","구리시","1","윤호중","尹昊重","남",0,1,"더불어민주당","1963-03-27",61,"경기도 구리시 건원대로","국회의원","서울대학교 철학과 졸업","(현)제21대 구리시 국회의원(전)더불어민주당 원내대표",59331,53.97,1
"경기도","구리시","2","나태근","羅泰釿","남",0,1,"국민의힘","1975-07-31",48,"경기도 구리시 건원대로76번길","변호사","서울대학교 지구환경시스템공학부 졸업","(전)국민의힘구리시당협위원장(전)국가정보원 사이버안보정책 담당관",47620,43.32,0
"경기도","구리시","7","김구영","金求泳","남",0,1,"개혁신당","1964-06-05",59,"경기도 구리시 안골로57번길","김구영미래연구소 소장","경희대학교 공공대학원 졸업(행정학석사)","(전)구리시 드론항공협회장(현)개혁신당 당대표 정무특보",2967,2.69,0
"경기도","남양주시갑","1","최민희","崔民熙","여",1,0,"더불어민주당","1960-12-03",63,"경기도 남양주시 화도읍 마석로","정당인","이화여자대학교 인문과학대학 졸업(사학전공)","(전)제19대 국회의원(전)방송위원회 위원장(장관급) 직무대행",58135,51.08,1
"경기도","남양주시갑","2","유낙준","兪樂濬","남",0,1,"국민의힘","1957-08-12",66,"경기도 남양주시 화도읍 재재기로74번길","경운대학교 군사학과 초빙교수","위덕대학교 대학원 졸업(경영학박사)","(현)한국자유총연맹 부총재(전)해병대사령관",40670,35.73,0
"경기도","남양주시갑","7","조응천","趙應天","남",0,1,"개혁신당","1962-09-17",61,"경기도 남양주시 의안로122번안길","국회의원","서울대학교 법과대학 공법학과 졸업","(현)남양주시갑 국회의원(전)청와대 공직기강비서관",15003,13.18,0
"경기도","남양주시을","1","김병주","金柄周","남",0,1,"더불어민주당","1962-02-07",62,"경기도 남양주시 진접읍 해밀예당3로","비례대표 국회의원","경기대학교 정치전문대학원 졸업(국제정치학박사)","(전)육군대장(한미연합사 부사령관)(현)비례대표 국회의원",75031,56.94,1
"경기도","남양주시을","2","곽관용","郭寬龍","남",0,1,"국민의힘","1986-12-13",37,"경기도 남양주시 덕송1로","정당인","성균관대학교 대학원 정치외교학과 졸업(정치학박사)","(전)국민의힘 남양주시을 당원협의회 운영위원장(전)민선 8기 남양주시장직 인수위원회 부위원장",53774,40.81,0
"경기도","남양주시을","7","안만규","安萬奎","남",0,1,"개혁신당","1954-12-30",69,"경기도 남양주시 진접읍 장현로","정당인","한양대학교 공공정책대학원 지방자치학과 졸업 (행정학석사)","(전)국민의힘 경기도당 국토교통위원장(현)이준석 개혁신당 당대표 정무특보",2951,2.23,0
"경기도","남양주시병","1","김용민","金容民","남",0,1,"더불어민주당","1976-06-05",47,"경기도 남양주시 도농로","국회의원","한국과학기술원(KAIST) 대학원 졸업(공학 석사)","(전)더불어민주당 최고위원(현)제21대 국회의원",83387,54.58,1
"경기도","남양주시병","2","조광한","趙光漢","남",0,1,"국민의힘","1958-02-01",66,"경기도 남양주시 조안면 북한강로855번길","정당인","한국외국어대학교 중국어과 졸업","(전)남양주시장(전)청와대 부대변인",64539,42.24,0
"경기도","남양주시병","7","정재준","鄭栽駿","남",0,1,"개혁신당","1968-07-30",55,"경기도 남양주시 미금로57번길","성균관대학교 교육학과 겸임교수","미국 U.C 버클리대 법학전문대학원(법학박사) (2008.8~2010.5)","(현)당대표 교육 특별보좌관(개혁신당)(전)한국형사정책연구원 사무관(제42회 행정고시)",4834,3.16,0
"경기도","오산시","1","차지호","車智浩","남",0,1,"더불어민주당","1980-07-18",43,"경기도 오산시 오산로190번길","카이스트 문술미래전략대학원 부교수","존스홉킨스대학교 대학원 국제보건 박사(2011.08.~2017.05.)","(현) 카이스트 문술미래전략대학원 부교수(전) 맨체스터대학교 인도주의학 및 평화학 부교수",67619,59.01,1
"경기도","오산시","2","김효은","金孝恩","여",1,0,"국민의힘","1983-09-16",40,"경기도 오산시 운암로","정당인","고려대학교 대학원 영어교육학과 석사과정 수료","(현)국민의힘 한동훈 비상대책위원장 22대총선 국민인재(전) EBSi 영어강사",46955,40.98,0
"경기도","시흥시갑","1","문정복","文貞福","여",1,0,"더불어민주당","1967-01-10",57,"경기도 시흥시 은행로","국회의원","이화여자대학교 정책과학대학원 졸업(정치학석사)","(현)국회의원(전)문재인대통령비서실 선임행정관",88676,60.81,1
"경기도","시흥시갑","2","정필재","鄭弼才","남",0,1,"국민의힘","1966-07-20",57,"경기도 시흥시 은계중앙로","변호사","서울대학교 법과대학 공법학과 졸업","(전)국민의힘 시흥갑 당협위원장(현)법무법인 아인 대표변호사 ",55817,38.27,0
"경기도","시흥시갑","7","윤석창","尹錫昌","남",0,1,"자유통일당","1971-08-22",52,"경기도 시흥시 호현로","목사","강원대학교 일반대학원 화학과 분석화학전공 졸업(이학석사)","(전)시흥시지역아동센터협의회 총무(현)대야교회 담임 목사",1320,0.9,0
"경기도","시흥시을","1","조정식","趙正湜","남",0,1,"더불어민주당","1963-12-25",60,"경기도 시흥시 함송로29번길","국회의원","연세대학교 행정대학원 졸업(행정학석사)","(현)제21대 국회의원(시흥시을)(현)더불어민주당 사무총장",71207,56.53,1
"경기도","시흥시을","2","김윤식","金允植","남",0,1,"국민의힘","1966-03-25",58,"경기도 시흥시 정왕신길로49번길","정당인","연세대학교 행정대학원 지방자치·도시행정전공 졸업(행정학석사)","(전) 민선 4, 5, 6기 시흥시장(전) 제정구 국회의원 비서",49828,39.56,0
"경기도","시흥시을","6","김상욱","金相旭","남",0,1,"새로운미래","1963-08-15",60,"경기도 시흥시 배곧1로","시흥발전연구원 원장","고려대학교 법과대학 법학과 졸업","(전)국가정보원 부이사관(현)새로운미래 안보특별위원장",4909,3.89,0
"경기도","군포시","1","이학영","李學永","남",0,1,"더불어민주당","1952-04-16",71,"경기도 군포시 산본로432번길","국회의원","전남대학교 일반대학원 박사과정 수료(NGO협동과정)","(현)군포시 국회의원(전)국회 산업통상자원중소벤처기업위원회 위원장",89561,56.92,1
"경기도","군포시","2","최진학","崔鎭學","남",0,1,"국민의힘","1957-03-25",67,"경기도 군포시 산본천로","정당인","중앙대학교 대학원 행정학과 졸업(행정학 박사)","(현)국민의힘 군포시 조직위원장(전)제7대 경기도의회의원",67772,43.07,0
"경기도","하남시갑","1","추미애","秋美愛","여",1,0,"더불어민주당","1958-10-23",65,"경기도 하남시 감일백제로","정당인","한양대학교 법학과 졸업","(전) 더불어민주당 당대표(전) 제67대 법무부 장관",51428,50.58,1
"경기도","하남시갑","2","이용","李鏞","남",0,1,"국민의힘","1978-06-23",45,"경기도 하남시 하남대로","국회의원","한국체육대학교 대학원 체육학과 박사졸업(이학박사)","(현) 제21대 국회의원(전) 제20대 대통령선거 국민의힘 윤석열후보 수행실장",50229,49.41,0
"경기도","하남시을","1","김용만","金容萬","남",0,1,"더불어민주당","1986-08-14",37,"경기도 하남시 미사강변중앙로","사단법인 대한민국 임시정부기념사업회 이사","조지워싱턴대학교 정치학과 졸업(문학사 정치학 학위,2005.9.~2010.5.)","(전)LIG넥스원 근무(현)더불어민주당 대변인",44734,51.65,1
"경기도","하남시을","2","이창근","李昌根","남",0,1,"국민의힘","1974-10-15",49,"경기도 하남시 덕풍북로","정당인","서울대학교 대학원 졸업(경제학 박사)","(전) 서울시 대변인(전) 국민의힘 하남시 당원협의회 운영위원장",37850,43.7,0
"경기도","하남시을","6","추민규","秋敃圭","남",0,1,"새로운미래","1972-02-05",52,"경기도 하남시 미사강변대로","정당인","경기대학교 대학원(수원) 교육학과 박사과정 중퇴(2019. 9. 1. ~ 2019. 9. 16.)","(전) 제10대 경기도의회 의원(전) 서울외국어대학원대학교 특임교수",4017,4.63,0
"경기도","용인시갑","1","이상식","李相植","남",0,1,"더불어민주당","1966-04-27",57,"경기도 용인시 처인구 명지로16번길","용인대학교 경찰행정학과 객원교수","동국대학교 대학원 경찰행정학과 경찰학전공 졸업(경찰학 박사)","(전)부산경찰청장(전)국무총리비서실 민정실장",71030,50.22,1
"경기도","용인시갑","2","이원모","李元模","남",0,1,"국민의힘","1980-01-05",44,"경기도 용인시 처인구 명지로16번길","변호사","미국 컬럼비아대학교 로스쿨 법학석사(LL.M.)(2013.9.~2014.5.)","(전)대통령비서실 인사비서관(전)서울중앙지방검찰청 검사",61995,43.83,0
"경기도","용인시갑","7","양향자","梁香子","여",1,0,"개혁신당","1967-04-04",57,"경기도 용인시 처인구 남사읍 한숲로","국회의원","성균관대학교 대학원 전자전기컴퓨터공학과 졸업(공학석사)","(현) 제21대 국회의원(전) 국민의힘 반도체산업 경쟁력강화 특별위원회 위원장",4543,3.21,0
"경기도","용인시갑","8","우제창","禹濟昌","남",0,1,"무소속","1963-04-25",60,"경기도 용인시 처인구 남사읍 한숲로","기업인","영국 옥스포드대학교 경제학 박사(1995.10.~2000.3.)","(전) 제17, 18대 국회의원(현) 주식회사 테쿰 대표이사",3864,2.73,0
"경기도","용인시을","1","손명수","孫明秀","남",0,1,"더불어민주당","1966-11-09",57,"경기도 용인시 기흥구 기흥역로","서울과학기술대학교 철도전문대학원 교수","서울과학기술대학교 철도전문대학원 철도건설공학과 졸업(공학박사)","(전)국토교통부 차관(현)더불어민주당 총선 영입인재 20호",87739,55.7,1
"경기도","용인시을","2","이상철","李商哲","남",0,1,"국민의힘","1967-05-17",56,"경기도 용인시 기흥구 동백중앙로","한양대학교 특임교수","동국대학교 경영대학원 졸업(경영학 석사)","(전)지상작전사령부 참모장(현)한양대학교 특임교수",65676,41.69,0
"경기도","용인시을","7","유시진","劉時珍","남",0,1,"개혁신당","1990-07-23",33,"경기도 용인시 기흥구 탑실로","(주)로얄인베스트먼트 이사","명지대학교 법과대학 법학과 졸업","(전)새움정책연구소 상임위원(전)새로운보수당 청년공감위원회 부위원장",4090,2.59,0
"경기도","용인시병","1","부승찬","夫勝粲","남",0,1,"더불어민주당","1970-10-14",53,"경기도 용인시 수지구 신봉2로","정당인","연세대학교 대학원 정치학과 졸업(정치학박사)","(전)국방부 대변인(전)연세대학교 겸임교수",81538,50.26,1
